243.000000 506.000000
859.000000 827.000000
147.000000 563.000000
343.000000 496.000000
623.000000 648.000000
227.000000 678.000000
369.000000 875.000000
234.000000 665.000000
376.000000 604.000000
205.000000 469.000000
712.000000 874.000000
818.000000 544.000000
2.000000 620.000000
881.000000 10.000000
45.000000 533.000000
731.000000 289.000000
39.000000 591.000000
116.000000 186.000000
154.000000 459.000000
683.000000 778.000000
108.000000 910.000000
456.000000 477.000000
786.000000 691.000000
143.000000 163.000000
295.000000 348.000000
633.000000 8.000000
223.000000 451.000000
552.000000 225.000000
71.000000 434.000000
235.000000 117.000000
967.000000 967.000000
406.000000 6.000000
558.000000 522.000000
193.000000 713.000000
982.000000 877.000000
491.000000 90.000000
788.000000 948.000000
568.000000 574.000000
639.000000 711.000000
737.000000 934.000000
60.000000 370.000000
943.000000 283.000000
822.000000 496.000000
508.000000 894.000000
930.000000 744.000000
11.000000 898.000000
712.000000 418.000000
904.000000 271.000000
940.000000 98.000000
984.000000 923.000000
975.000000 476.000000
14.000000 763.000000
424.000000 582.000000
338.000000 63.000000
294.000000 76.000000
998.000000 354.000000
447.000000 941.000000
637.000000 269.000000
437.000000 146.000000
163.000000 367.000000
891.000000 174.000000
265.000000 603.000000
592.000000 170.000000
875.000000 533.000000
269.000000 860.000000
456.000000 245.000000
336.000000 471.000000
9.000000 760.000000
54.000000 347.000000
824.000000 348.000000
424.000000 822.000000
703.000000 871.000000
763.000000 341.000000
140.000000 200.000000
487.000000 303.000000
568.000000 379.000000
477.000000 834.000000
983.000000 70.000000
5.000000 858.000000
603.000000 275.000000
718.000000 60.000000
520.000000 54.000000
532.000000 530.000000
815.000000 586.000000
878.000000 639.000000
934.000000 302.000000
462.000000 638.000000
173.000000 225.000000
979.000000 313.000000
426.000000 467.000000
617.000000 995.000000
846.000000 95.000000
